Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"51422","2019-05-05 09:21:05","0","30","<machine-learning><svm>","1",""
"51425","2019-05-05 11:40:53","1","23","<machine-learning><neural-network><linear-regression>","1","0"
"62613","2019-11-03 18:26:34","1","14","<machine-learning><machine-learning-model>","0",""
"62616","2019-11-03 19:57:27","1","31","<python><neural-network><keras><recommender-system><embeddings>","0",""
"62617","2019-11-03 20:59:44","1","22","<forecasting><time>","0",""
"62622","2019-11-04 03:05:37","0","37","<keras><tensorflow><loss-function><numpy>","0",""
"62623","2019-11-04 03:08:08","0","53","<machine-learning><classification><multilabel-classification>","3",""
"62624","2019-11-04 03:15:54","1","23","<dataset><visualization><graphs>","1",""
"62627","2019-11-04 04:50:55","0","13","<deep-learning><convnet><pytorch><data-augmentation>","0",""
"62628","2019-11-04 05:10:24","0","19","<python><logistic-regression><gradient-descent>","1",""
"62630","2019-11-04 05:27:49","0","22","<data-analysis>","1",""
"51554","2019-05-07 13:59:10","2","442","<python><pandas><jupyter><ipython>","1",""
"51556","2019-05-07 14:53:49","0","101","<machine-learning><neural-network><scikit-learn>","0","0"
"51558","2019-05-07 15:21:50","0","12","<r>","1",""
"51559","2019-05-07 15:23:26","0","10","<books><markov>","0",""
"51560","2019-05-07 15:29:34","0","14","<optimization><genetic-algorithms>","0",""
"51563","2019-05-07 16:53:54","0","10","<neural-network><time-series><sampling>","0",""
"51567","2019-05-07 19:39:10","4","349","<predictive-modeling><missing-data><data-imputation>","3",""
"51568","2019-05-07 19:52:44","0","13","<matplotlib><seaborn>","0",""
"51261","2019-05-02 08:35:25","0","61","<machine-learning><data-mining><semi-supervised-learning><active-learning>","1",""
"51264","2019-05-02 09:41:53","1","432","<machine-learning><python><classification><keras><lstm>","1",""
"51265","2019-05-02 09:42:46","0","352","<tensorflow>","0",""
"51266","2019-05-02 10:48:55","0","65","<machine-learning><visualization><anomaly-detection><outlier>","2",""
"51270","2019-05-02 12:12:56","2","22","<dataset><fuzzy-logic>","0",""
"51271","2019-05-02 12:18:26","0","16","<machine-learning><statistics><probability>","0","0"
"51273","2019-05-02 12:31:34","0","13","<machine-learning><classification><data-mining><dataset><text-mining>","0",""
"51275","2019-05-02 12:55:47","1","33","<machine-learning>","1","0"
"51276","2019-05-02 13:14:06","2","1352","<machine-learning><neural-network><deep-learning><pytorch><gan>","2",""
"51277","2019-05-02 13:34:54","0","34","<tensorflow>","0",""
"51279","2019-05-02 13:59:15","0","217","<deep-learning><pytorch><bert>","1",""
"51280","2019-05-02 14:30:07","2","2692","<deep-learning><keras><image-classification><transfer-learning>","1","1"
"51283","2019-05-02 15:39:33","0","25","<python><pandas>","0",""
"51286","2019-05-02 17:25:07","2","509","<python><keras><tensorflow>","0","1"
"51287","2019-05-02 17:52:31","0","41","<neural-network><homework>","2",""
"51289","2019-05-02 18:45:14","0","12","<python><pandas>","0",""
"51292","2019-05-02 19:46:04","0","7","<nlp><data-mining><dataset><data><data-cleaning>","0",""
"51293","2019-05-02 19:51:16","0","9","<python>","0",""
"51294","2019-05-02 20:31:44","0","34","<keras><numpy>","0",""
"51295","2019-05-02 21:08:26","0","105","<python><pandas><dummy-variables>","1",""
"51296","2019-05-02 21:08:31","1","1487","<python><keras><tensorflow><autoencoder><sequence-to-sequence>","1",""
"51297","2019-05-02 21:39:11","0","45","<regression><predictive-modeling><data-science-model>","2",""
"51298","2019-05-02 21:45:11","0","14","<bigdata><apache-hadoop>","1",""
"51300","2019-05-02 23:06:58","0","12","<machine-learning><r><boosting>","0",""
"51301","2019-05-03 00:04:37","0","15","<deep-learning><nlp><natural-language-process><language-model>","0",""
"51302","2019-05-03 00:25:45","0","35","<classification><linear-regression><optimization>","1",""
"51306","2019-05-03 01:49:01","2","38","<machine-learning><svm>","1",""
"51307","2019-05-03 02:59:11","0","12","<data-mining><monte-carlo>","0",""
"51310","2019-05-03 06:18:07","0","7","<apache-hadoop>","0",""
"51311","2019-05-03 07:03:51","1","99","<beginner>","2",""
"51312","2019-05-03 07:15:12","3","88","<scikit-learn><cross-validation><machine-learning-model>","1",""
"51314","2019-05-03 09:10:59","0","38","<scikit-learn><multilabel-classification>","0",""
"51315","2019-05-03 09:51:23","0","81","<recommender-system><apache-spark><scala>","0",""
"51316","2019-05-03 09:52:26","1","14","<hardware>","0",""
"51317","2019-05-03 09:57:29","6","113","<neural-network><scikit-learn><preprocessing><feature-scaling>","2","2"
"51318","2019-05-03 11:57:10","0","950","<deep-learning><keras><image-classification>","1","1"
"51319","2019-05-03 12:03:58","1","796","<keras><regression><lstm><accuracy>","2",""
"51323","2019-05-03 12:34:59","1","75","<machine-learning><python><scikit-learn><metric>","1",""
"51324","2019-05-03 12:43:40","-1","63","<clustering><decision-trees>","1",""
"51325","2019-05-03 13:33:27","1","170","<linear-regression><pytorch>","1","2"
"51330","2019-05-03 16:54:01","1","29","<naive-bayes-classifier><bayesian-networks>","1",""
"51331","2019-05-03 17:08:22","0","22","<machine-learning><r><predictive-modeling>","1",""
"51335","2019-05-03 17:52:32","0","32","<logistic-regression><prediction><correlation>","1",""
"51345","2019-05-03 20:48:37","1","294","<neural-network><keras><loss-function>","0",""
"51346","2019-05-03 22:00:19","0","92","<python><xgboost>","1",""
"51348","2019-05-03 22:42:39","3","1195","<machine-learning><python><dataset><data-cleaning><randomized-algorithms>","1","2"
"51351","2019-05-04 01:42:58","1","84","<orange><orange3>","0",""
"51352","2019-05-04 01:45:45","2","51","<visualization>","2","1"
"51354","2019-05-04 04:26:38","2","124","<keras><cnn><mnist>","2",""
"62634","2019-11-04 06:37:49","0","106","<xgboost><multilabel-classification>","0",""
"62638","2019-11-04 08:46:37","0","43","<neural-network><sequence-to-sequence><nlg>","0",""
"62640","2019-11-04 10:47:03","1","35","<machine-learning><feature-selection><model-selection>","1",""
"62645","2019-11-04 12:03:16","0","41","<cross-validation><overfitting><sampling>","1",""
"62649","2019-11-04 12:55:42","3","110","<svm><proximal-svm><least-squares-svm>","2",""
"62651","2019-11-04 13:17:35","1","39","<machine-learning><python><neural-network><keras><mathematics>","1",""
"62653","2019-11-04 13:58:34","0","70","<python><keras><tensorflow><machine-learning-model><colab>","0",""
"51456","2019-05-06 01:11:01","2","86","<classification><lstm><feature-selection><feature-extraction><machine-learning-model>","1","1"
"51457","2019-05-06 01:12:08","1","53","<python>","1",""
"51463","2019-05-06 05:02:52","0","104","<numpy>","1",""
"51465","2019-05-06 06:05:24","0","166","<deep-learning><reinforcement-learning><performance>","0",""
"51467","2019-05-06 06:51:03","0","115","<deep-learning><keras><multilabel-classification><labels>","2",""
"51468","2019-05-06 06:53:07","5","496","<machine-learning><neural-network><deep-learning><keras><prediction>","3","4"
"51470","2019-05-06 06:59:50","9","1615","<machine-learning><neural-network><deep-learning><keras><cnn>","2","2"
"51473","2019-05-06 07:13:52","1","29","<machine-learning><linear-regression><evaluation><cost-function>","1",""
"51643","2019-05-09 01:18:43","0","17","<machine-learning><reinforcement-learning><algorithms><q-learning>","0",""
"51645","2019-05-09 01:51:13","0","16","<deep-learning><monte-carlo><mcmc>","0",""
"51646","2019-05-09 04:00:26","3","64","<machine-learning><python><r><boosting>","1","1"
"51647","2019-05-09 05:17:20","5","123","<math><simulation><monte-carlo>","1",""
"51648","2019-05-09 05:35:08","0","39","<clustering><algorithms>","1",""
"51649","2019-05-09 05:45:58","1","39","<machine-learning><machine-learning-model><distance><metric>","0","1"
"51650","2019-05-09 05:53:37","0","27","<machine-learning>","0",""
"51651","2019-05-09 06:09:44","0","17","<feature-selection>","0",""
"51653","2019-05-09 06:53:49","0","302","<keras><multitask-learning>","1",""
"51654","2019-05-09 07:03:37","0","34","<machine-learning><python><cloud-computing>","1",""
"51655","2019-05-09 07:05:27","0","829","<machine-learning><dataset><supervised-learning><sentiment-analysis>","1",""
"51656","2019-05-09 07:20:41","0","346","<deep-learning><reinforcement-learning><pytorch>","0",""
"51657","2019-05-09 07:40:11","0","19","<machine-learning><clustering><data><graphs>","0",""
"51659","2019-05-09 08:13:38","0","27","<machine-learning><classification><predictive-modeling><prediction>","1",""
"51662","2019-05-09 08:48:12","0","141","<machine-learning><kaggle>","0",""
"51664","2019-05-09 09:26:19","1","507","<xgboost><hyperparameter><hyperparameter-tuning><bayesian><gbm>","0","1"
"51665","2019-05-09 09:30:21","1","1506","<machine-learning><python><pandas><csv><kaggle>","1",""
"51668","2019-05-09 10:11:55","2","94","<machine-learning><time-series><sequential-pattern-mining>","0","1"
"51670","2019-05-09 11:38:55","1","22","<classification>","1","3"
"51671","2019-05-09 11:53:26","2","789","<keras><image-classification>","2",""
"51672","2019-05-09 12:02:53","0","14","<machine-learning><classification><svm><normalization><distribution>","0",""
"51674","2019-05-09 12:41:47","1","21","<r><data-cleaning><regex>","2",""
"51677","2019-05-09 13:03:03","2","450","<neural-network><backpropagation>","1",""
"51678","2019-05-09 13:06:29","0","274","<data-science-model>","0",""
"51679","2019-05-09 13:11:32","0","127","<keras><image-classification><training><multiclass-classification><machine-learning-model>","0","0"
"51681","2019-05-09 13:22:20","2","72","<python><pandas><dataframe><csv>","1",""
"51683","2019-05-09 14:39:13","0","244","<keras><tensorflow><optimization><loss-function>","2",""
"51685","2019-05-09 14:59:11","0","25","<machine-learning><deep-learning><classification><time-series><lstm>","0",""
"51687","2019-05-09 16:07:14","3","73","<python><neural-network>","0","1"
"51688","2019-05-09 16:18:03","0","183","<python><data-mining><churn>","1",""
"51689","2019-05-09 16:21:06","0","57","<machine-learning><word2vec><word-embeddings><natural-language-process>","0",""
"51693","2019-05-09 16:48:08","3","462","<machine-learning><python><neural-network><keras>","0","1"
"51696","2019-05-09 18:03:03","1","32","<python><computer-vision><image>","0",""
"51697","2019-05-09 18:06:36","2","793","<nlp><sequence><bert>","1",""
"51698","2019-05-09 19:57:12","1","18","<bayesian-networks>","1",""
"51699","2019-05-09 20:04:45","1","175","<tensorflow><dataset><lstm><rnn>","0",""
"51700","2019-05-09 20:07:23","3","125","<deep-learning><tensorflow><dataset><lstm><rnn>","0",""
"51703","2019-05-09 20:57:06","2","58","<cross-validation>","1","1"
"51708","2019-05-09 23:37:44","0","48","<machine-learning><classification><regression>","2",""
"51709","2019-05-09 23:50:40","0","12","<machine-learning><classification>","0",""
"51710","2019-05-10 00:11:33","0","114","<deep-learning><cnn><convnet>","0",""
"51711","2019-05-10 01:45:39","0","9","<machine-learning><prediction><ensemble>","0",""
"51714","2019-05-10 03:06:31","2","52","<neural-network><optimization><math>","2",""
"51715","2019-05-10 03:08:51","0","6","<regression><sampling>","0",""
"51718","2019-05-10 04:25:43","0","6","<convnet><convolution>","0",""
"62579","2019-11-02 16:58:39","0","13","<machine-learning><classification><statistics>","0",""
"62582","2019-11-02 19:19:41","0","25","<neural-network><deep-learning><dataset><image-preprocessing><features>","2",""
"62583","2019-11-02 20:09:44","4","237","<scikit-learn><training>","2",""
"62584","2019-11-02 20:24:05","1","28","<keras><tensorflow><cnn><gpu><colab>","1",""
"62585","2019-11-02 21:00:22","0","42","<data-mining><pandas><data-cleaning><k-nn><error-handling>","1","1"
"62589","2019-11-03 01:48:00","0","12","<neural-network><deep-learning><gradient-descent>","0",""
"62590","2019-11-03 01:50:20","0","98","<scikit-learn><pickle>","1",""
"62592","2019-11-03 03:05:26","3","38","<predictive-modeling><churn><aggregation><survival-analysis>","1",""
"62593","2019-11-03 03:21:41","0","12","<machine-learning><python><deep-learning><keras><lstm>","0",""
"62594","2019-11-03 03:29:23","1","22","<pandas><dataframe><geospatial>","1",""
"62595","2019-11-03 05:01:38","0","23","<classification>","0","1"
"62596","2019-11-03 05:15:30","0","20","<machine-learning><gradient-descent><gaussian><kernel><discriminant-analysis>","0",""
"62598","2019-11-03 06:49:58","0","18","<nlp><lstm><rnn><word-embeddings>","0",""
"62599","2019-11-03 07:14:29","0","13","<machine-learning><deep-learning><naive-bayes-classifier><generative-models>","0",""
"62600","2019-11-03 07:30:11","1","23","<machine-learning><python><predictive-modeling><machine-learning-model>","0",""
"62605","2019-11-03 10:01:03","0","9","<neural-network><classification><pytorch>","0",""
"62612","2019-11-03 18:25:00","1","31","<tensorflow>","1",""
"51747","2019-05-10 13:46:08","0","13","<classification><categories>","0",""
"51748","2019-05-10 13:53:11","0","8","<reference-request>","0",""
"51749","2019-05-10 13:54:36","3","98","<svm><loss-function><hinge-loss>","1",""
"51751","2019-05-10 14:32:59","1","58","<neural-network><convolution><object-detection><faster-rcnn>","0",""
"51753","2019-05-10 15:27:03","1","39","<machine-learning><statistics>","1",""
"51758","2019-05-10 17:07:51","0","206","<python><machine-learning-model><pytorch><gaussian-process>","1",""
"51759","2019-05-10 17:20:07","0","22","<keras>","0",""
"51760","2019-05-10 18:28:39","0","24","<machine-learning><reinforcement-learning><dqn><openai-gym>","0",""
"51763","2019-05-10 19:51:12","1","114","<deep-learning><cnn><computer-vision><scraping><fastai>","2",""
"51764","2019-05-10 20:02:39","0","22","<keras><bigdata><training>","0",""
"51766","2019-05-10 20:25:08","0","13","<machine-learning><classification><missing-data>","0",""
"51767","2019-05-10 20:40:32","0","67","<machine-learning><time-series><anomaly-detection><missing-data><anomaly>","0",""
"51768","2019-05-10 20:49:39","1","29","<data-formats><metadata>","0",""
"51770","2019-05-10 23:00:11","0","17","<feature-engineering><numerical><features>","0",""
"51772","2019-05-11 00:43:40","0","22","<machine-learning><python><deep-learning><keras><lstm>","0",""
"51773","2019-05-11 03:16:05","0","12","<data-mining><algorithms><weka>","0",""
"51775","2019-05-11 06:42:23","0","41","<keras><sequence>","0",""
"51776","2019-05-11 07:18:14","1","32","<r><regression><predictive-modeling>","1",""
"51781","2019-05-11 08:02:35","1","171","<pandas><matplotlib><seaborn>","1",""
"51785","2019-05-11 08:36:07","2","1165","<nlp><sequence><bert><transformer>","1","2"
"51787","2019-05-11 09:51:51","3","509","<python><regression><linear-regression>","1",""
"51788","2019-05-11 10:39:20","2","32","<python><deep-learning><tensorflow><computer-vision><object-detection>","0",""
"51789","2019-05-11 10:46:12","2","81","<reinforcement-learning><q-learning><openai-gym>","0",""
"51790","2019-05-11 12:22:09","2","73","<machine-learning><r><regression><logistic-regression>","1",""
"51795","2019-05-11 16:59:55","3","463","<machine-learning><unsupervised-learning>","2",""
"51797","2019-05-11 17:21:28","2","27","<r><dataframe><automatic-summarization>","0",""
"51800","2019-05-11 18:08:55","1","41","<training><methodology>","1",""
"51801","2019-05-11 18:10:23","1","32","<orange3>","0",""
"51805","2019-05-11 20:18:22","0","33","<python><time-series><prediction>","1",""
